time_ms	encoder	transmitted_g	preload_g	percent_cycle
94894	433987	84.26	22.76	115.73
94897	434039	83.85	24.61	115.74
94900	434092	81.39	22.49	115.76
94903	434145	80.61	22.57	115.77
94907	434199	80.40	22.41	115.79
94910	434251	82.96	21.75	115.80
94913	434305	87.33	20.83	115.81
94916	434358	85.62	22.00	115.83
94919	434409	83.03	20.85	115.84
94922	434462	82.36	19.64	115.86
94925	434514	83.51	20.92	115.87
94928	434565	84.47	20.44	115.88
94932	434618	87.93	19.39	115.90
94934	434664	83.17	22.71	115.91
94937	434715	80.73	22.41	115.92
94941	434767	81.71	21.18	115.94
94944	434817	84.77	21.92	115.95
94947	434868	85.35	19.91	115.96
94950	434918	84.77	21.14	115.98
94953	434966	85.70	25.06	115.99
94956	435016	85.17	24.22	116.00
94959	435066	86.51	20.60	116.02
94962	435116	87.31	21.23	116.03
94966	435166	89.48	21.11	116.04
94969	435217	86.16	20.28	116.06
94972	435266	83.79	21.11	116.07
94975	435317	83.61	21.49	116.08
94978	435367	84.27	20.60	116.10
94981	435416	85.92	19.72	116.11
94984	435467	84.49	19.49	116.12
94987	435517	85.33	15.72	116.14
94991	435566	85.37	17.54	116.15
94994	435618	90.05	17.90	116.16
94997	435669	90.72	17.76	116.18
95000	435721	90.34	16.41	116.19
95003	435773	88.85	20.02	116.21
95007	435837	87.85	22.27	116.22
95010	435889	89.47	17.96	116.24
95013	435941	90.98	18.34	116.25
95016	435992	89.12	17.98	116.26
95019	436045	87.06	17.12	116.28
95022	436091	89.45	16.58	116.29
95025	436144	89.19	15.64	116.31
95028	436198	92.13	16.91	116.32
95032	436252	90.92	17.35	116.33
95035	436305	91.03	16.98	116.35
95038	436358	89.65	18.03	116.36
95041	436409	93.48	20.06	116.38
95044	436462	97.12	17.01	116.39
95047	436514	96.88	18.07	116.40
95050	436566	91.27	18.06	116.42
95053	436618	90.22	17.54	116.43
95057	436668	91.66	16.83	116.44
95060	436718	91.14	15.51	116.46
95063	436768	92.56	15.04	116.47
95066	436817	96.57	14.43	116.48
95069	436865	96.31	14.41	116.50
95072	436914	91.55	17.09	116.51
95075	436960	94.45	12.73	116.52
95078	437007	94.68	9.52	116.54
95082	437055	94.03	11.44	116.55
95085	437102	94.33	12.25	116.56
95088	437150	92.91	11.88	116.57
95091	437199	91.32	11.79	116.59
95094	437247	94.40	10.98	116.60
95097	437296	94.17	12.56	116.61
95100	437345	91.71	12.11	116.63
95103	437393	92.17	11.12	116.64
95107	437448	92.81	8.51	116.65
95110	437497	96.20	8.15	116.67
95113	437545	98.78	8.53	116.68
95116	437595	97.59	9.39	116.69
95119	437646	98.47	9.15	116.71
95123	437696	97.73	9.23	116.72
95126	437748	98.95	10.47	116.73
95129	437799	100.10	10.16	116.75
95132	437849	100.11	9.96	116.76
95135	437900	98.57	11.43	116.77
95138	437950	98.89	10.80	116.79
95141	438000	97.90	9.48	116.80
95144	438051	97.62	9.07	116.81
95148	438102	99.40	8.59	116.83
95151	438153	97.14	6.23	116.84
95154	438205	96.70	8.70	116.85
95157	438256	99.12	9.82	116.87
95160	438307	102.01	10.32	116.88
95163	438358	102.71	7.58	116.90
95166	438407	103.75	8.41	116.91
95169	438458	97.54	8.44	116.92
95173	438509	97.20	7.23	116.94
95176	438558	102.85	4.56	116.95
95179	438609	102.01	5.97	116.96
95182	438659	100.75	8.65	116.98
95185	438708	100.20	9.76	116.99
95188	438758	102.48	7.40	117.00
95192	438812	104.91	7.95	117.02
95195	438860	104.88	9.20	117.03
95198	438908	104.19	8.50	117.04
95201	438954	101.90	6.78	117.05
95204	438999	102.45	8.52	117.07
95207	439047	106.17	6.31	117.08
95210	439094	107.36	3.51	117.09
95214	439141	103.24	6.11	117.10
95217	439190	101.30	5.41	117.12
95220	439238	101.87	5.52	117.13
95223	439286	103.81	7.23	117.14
95226	439335	104.88	7.60	117.16
95229	439381	105.97	6.68	117.17
95232	439427	109.10	8.33	117.18
95235	439475	106.26	8.46	117.19
95239	439522	105.40	7.62	117.21
95242	439570	105.39	5.19	117.22
95245	439621	110.22	5.45	117.23
95248	439671	110.73	6.42	117.25
95251	439721	105.80	4.38	117.26
95254	439772	104.08	6.41	117.27
95257	439822	108.31	7.07	117.29
95260	439873	111.51	5.21	117.30
95264	439924	111.53	3.92	117.31
95267	439974	109.92	3.51	117.33
95270	440025	108.06	3.99	117.34
95273	440084	108.07	5.61	117.36
95276	440135	109.84	2.76	117.37
95280	440187	113.34	2.46	117.38
95283	440238	110.01	4.47	117.40
95286	440289	104.71	6.35	117.41
95289	440341	106.07	7.96	117.42
95292	440390	109.21	5.77	117.44
95295	440440	111.13	6.07	117.45
95298	440490	111.27	1.93	117.46
95301	440540	110.30	-3.85	117.48
95305	440590	109.15	-3.24	117.49
95308	440640	113.04	-0.01	117.50
95311	440690	116.29	-0.29	117.52
95314	440740	113.95	-0.56	117.53
95317	440789	112.43	-2.26	117.54
95320	440838	110.65	-1.28	117.56
95323	440887	108.19	2.33	117.57
95326	440935	110.09	-1.63	117.58
95330	440981	115.54	-2.60	117.59
95333	441029	113.83	-0.57	117.61
95336	441078	110.00	-0.56	117.62
95339	441126	108.85	-1.19	117.63
95342	441175	115.62	-1.04	117.65
95345	441224	119.41	-4.81	117.66
95348	441271	113.49	-4.99	117.67
95351	441320	111.94	-5.67	117.69
95355	441368	114.77	-5.61	117.70
95358	441421	114.10	-0.41	117.71
95361	441470	114.28	-0.93	117.73
95364	441518	115.82	-3.79	117.74
95367	441567	115.35	-1.89	117.75
95371	441617	113.10	-1.01	117.76
95374	441668	114.57	-0.78	117.78
95377	441719	116.59	-3.99	117.79
95380	441771	117.64	-5.35	117.81
95383	441822	119.18	-6.14	117.82
95386	441873	114.94	-5.71	117.83
95389	441925	112.06	-4.41	117.85
95392	441976	117.24	-5.50	117.86
95396	442029	120.37	-6.63	117.87
95399	442082	118.55	-7.21	117.89
95402	442134	116.71	-8.24	117.90
95405	442188	118.24	-9.70	117.92
95408	442240	116.46	-7.29	117.93
95411	442293	118.80	-6.35	117.94
95414	442345	121.80	-3.50	117.96
95417	442396	121.19	-4.28	117.97
95421	442447	117.48	-6.49	117.99
95424	442498	116.52	-7.97	118.00
95427	442548	119.62	-8.20	118.01
95430	442599	120.87	-7.81	118.03
95433	442649	121.24	-9.75	118.04
95436	442697	120.67	-10.34	118.05
95439	442746	123.27	-6.80	118.07
95443	442800	127.04	-7.68	118.08
95446	442846	127.09	-9.40	118.09
95449	442894	125.54	-9.61	118.11
95452	442941	122.32	-8.91	118.12
95455	442986	119.79	-9.01	118.13
95458	443033	123.83	-10.13	118.14
95462	443081	125.92	-10.61	118.15
95465	443129	124.00	-11.04	118.17
95468	443177	124.69	-13.21	118.18
95471	443225	124.76	-9.22	118.19
95474	443273	122.66	-9.17	118.21
95477	443322	123.50	-11.02	118.22
95480	443370	124.86	-10.68	118.23
95483	443417	123.94	-11.24	118.24
95487	443466	121.12	-12.41	118.26
95490	443515	123.21	-12.42	118.27
95493	443563	124.73	-12.72	118.28
95496	443613	125.74	-10.87	118.30
95499	443663	127.18	-11.98	118.31
95502	443714	124.87	-14.02	118.32
95505	443765	126.08	-14.34	118.34
95508	443816	127.52	-12.37	118.35
95512	443866	125.50	-13.78	118.36
95515	443917	126.26	-16.81	118.38
95518	443967	127.68	-14.60	118.39
95521	444017	129.00	-14.50	118.40
95524	444069	129.86	-10.47	118.42
95528	444127	131.05	-11.66	118.43
95531	444179	132.33	-8.50	118.45
95534	444230	134.29	0.81	118.46
95537	444281	135.19	2.80	118.47
95540	444333	137.24	9.87	118.49
95543	444383	139.84	13.43	118.50
95546	444432	143.59	13.71	118.52
95549	444483	145.16	14.91	118.53
95553	444533	141.43	19.59	118.54
95556	444584	143.81	23.68	118.56
95559	444634	147.59	28.40	118.57
95562	444683	148.72	33.23	118.58
95565	444732	146.70	36.08	118.60
95568	444781	147.25	39.22	118.61
95571	444829	148.09	43.29	118.62
95574	444876	150.92	48.78	118.63
95578	444924	160.23	50.11	118.65
95581	444969	163.08	50.89	118.66
95584	445015	160.48	55.08	118.67
95587	445063	156.96	56.07	118.68
95590	445109	156.39	58.30	118.70
95593	445157	161.72	61.72	118.71
95596	445205	162.91	67.37	118.72
95599	445253	159.95	72.76	118.73
95603	445301	160.15	73.94	118.75
95606	445350	160.68	75.95	118.76
95609	445397	164.09	78.78	118.77
95612	445452	164.66	82.05	118.79
95615	445501	164.22	83.18	118.80
95619	445549	162.09	84.30	118.81
95622	445599	160.83	87.95	118.83
95625	445650	163.85	91.78	118.84
95628	445701	167.45	91.12	118.85
95631	445752	169.25	97.19	118.87
95634	445803	166.58	102.82	118.88
95637	445853	165.47	104.21	118.89
95640	445905	168.41	107.68	118.91
95644	445955	171.24	109.76	118.92
95647	446005	174.09	111.67	118.93
95650	446057	171.82	116.46	118.95
95653	446107	168.53	118.96	118.96
95656	446159	170.16	120.85	118.98
95659	446211	176.98	124.79	118.99
95662	446261	182.26	127.29	119.00
95665	446312	176.38	126.61	119.02
95669	446362	171.43	129.26	119.03
95672	446411	170.81	128.74	119.04
95675	446460	173.94	130.91	119.06
95678	446510	178.68	135.62	119.07
95681	446558	178.65	136.43	119.08
95684	446607	177.62	141.44	119.10
95687	446655	177.24	140.74	119.11
95690	446703	176.67	144.24	119.12
95694	446751	176.06	146.60	119.13
95697	446798	178.72	142.90	119.15
95700	446851	183.36	148.53	119.16
95703	446898	181.13	153.38	119.17
95706	446943	179.17	152.15	119.18
95710	446986	184.35	156.15	119.20
95713	447032	187.55	159.81	119.21
95716	447077	186.17	1192.75	119.22
95719	447122	182.45	159.96	119.23
95722	447168	177.19	160.41	119.24
95725	447213	181.56	162.03	119.26
95728	447258	186.01	160.22	119.27
95731	447304	186.74	162.07	119.28
95735	447350	183.39	165.10	119.29
95738	447394	184.34	163.65	119.31
95741	447440	188.25	164.08	119.32
95744	447486	189.09	166.02	119.33
95747	447532	189.06	167.69	119.34
95750	447578	186.76	171.15	119.35
95753	447627	185.07	171.03	119.37
95756	447674	187.97	170.10	119.38
95760	447722	187.58	171.65	119.39
95763	447771	189.17	174.76	119.41
95766	447818	188.04	171.43	119.42
95769	447866	186.52	173.86	119.43
95772	447915	185.86	175.20	119.44
95775	447962	188.26	174.81	119.46
95778	448011	194.06	177.53	119.47
95781	448060	190.77	177.98	119.48
95785	448115	184.08	178.22	119.50
95788	448165	187.12	179.14	119.51
95791	448216	191.61	177.48	119.52
95794	448265	190.73	179.29	119.54
95797	448315	191.78	182.74	119.55
95801	448365	192.99	182.89	119.56
95804	448413	192.04	183.30	119.58
95807	448462	190.66	181.85	119.59
95810	448510	192.44	181.92	119.60
95813	448557	199.38	183.35	119.62
95816	448605	196.96	185.41	119.63
95819	448652	191.56	187.92	119.64
95822	448697	189.33	186.78	119.65
95826	448742	191.23	187.30	119.66
95829	448787	197.09	188.38	119.68
95832	448831	200.38	188.26	119.69
95835	448875	196.96	189.29	119.70
95838	448920	194.73	191.97	119.71
95841	448961	193.98	190.58	119.72
95844	449004	196.50	192.16	119.73
95847	449049	196.49	193.13	119.75
95851	449093	194.19	192.79	119.76
95854	449137	193.42	194.13	119.77
95857	449182	192.76	193.72	119.78
95860	449226	196.96	192.87	119.79
95863	449270	198.66	193.72	119.81
95866	449315	196.11	196.21	119.82
95870	449365	193.59	197.27	119.83
95873	449408	191.82	195.86	119.84
